date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-07-02,108.7636,109.0886,108.3137,108.5137,5137137,5137137,-0.258305,-0.237,108.5689,"Jul 2, 14",0.19226433503122578
2014-07-03,109.5219,109.6469,108.922,109.3136,3513987,3513987,0.799916,0.737,109.2211,"Jul 3, 14",0.20105301555351437
2014-07-07,108.6886,108.8553,108.3387,108.7136,3659977,3659977,-0.599935,-0.549,108.6415,"Jul 7, 14",0.19446068111999373
2014-07-08,108.072,108.6387,107.9221,108.2387,4687818,4687818,-0.474954,-0.437,108.2923,"Jul 8, 14",0.18924284841586206
2014-07-09,108.547,109.7302,108.3137,109.4802,5203960,5203960,1.2415,1.147,109.1469,"Jul 9, 14",0.202883487081222
2014-07-10,108.722,109.0386,108.2387,108.5303,4405007,4405007,-0.949902,-0.868,108.5651,"Jul 10, 14",0.19244672295055315
2014-07-11,107.5971,108.2304,106.6805,107.0472,5248059,5248059,-1.4832,-1.367,107.0508,"Jul 11, 14",0.17615157095329562
2014-07-14,107.3221,107.9054,106.9722,107.7054,4135861,4135861,0.658261,0.615,107.55,"Jul 14, 14",0.18338336182686776
2014-07-15,107.5471,107.9054,107.1638,107.7054,4845041,4845041,0,0,107.6328,"Jul 15, 14",0.18338336182686776
2014-07-16,108.2304,109.1053,108.0637,109.0636,4499463,4499463,1.3582,1.261,108.8832,"Jul 16, 14",0.19830620953954742
2014-07-17,108.8553,109.5719,108.222,108.3887,4961188,4961188,-0.674926,-0.619,108.8075,"Jul 17, 14",0.1908909320242423
2014-07-18,108.8553,108.9303,107.9721,108.647,4339481,4339481,0.258303,0.238,108.5964,"Jul 18, 14",0.19372893199787303
2014-07-21,108.4137,109.4386,108.3304,109.3969,3719336,3719336,0.749921,0.69,109.0505,"Jul 21, 14",0.20196825131736826
2014-07-22,109.6136,110.9884,109.6136,110.4718,4391784,4391784,1.0749,0.983,110.6178,"Jul 22, 14",0.2137784184550206
2014-07-23,110.5718,111.5967,110.3885,111.555,4589473,4589473,1.0832,0.981,111.1565,"Jul 23, 14",0.2256797795523367
2014-07-24,111.68,112.5716,111.3967,112.3633,5340621,5340621,0.808246,0.725,112.2539,"Jul 24, 14",0.23456075275669455
2014-07-25,112.1383,112.1633,110.8718,111.2967,3706926,3706926,-1.0666,-0.949,111.3011,"Jul 25, 14",0.222841779578706
2014-07-28,111.2884,111.4883,110.7301,111.0217,4625241,4625241,-0.274971,-0.247,111.0055,"Jul 28, 14",0.21982029296334227
2014-07-29,110.7384,111.4217,110.3385,110.3385,4189062,4189062,-0.683262,-0.615,110.7869,"Jul 29, 14",0.21231382148837336
2014-07-30,110.7968,111.3967,109.572,110.4301,4601818,4601818,0.091659,0.083,110.3655,"Jul 30, 14",0.21332025121189085
2014-07-31,109.7635,109.9635,107.5721,107.6888,7974203,7974203,-2.7414,-2.482,108.4717,"Jul 31, 14",0.1832009739075404
2014-08-01,106.4555,107.4554,105.289,106.5722,7377853,7377853,-1.1166,-1.037,106.7085,"Aug 1, 14",0.1709326395267583
2014-08-04,106.3972,106.9555,105.014,106.7972,7360036,7360036,0.224976,0.211,106.1353,"Aug 4, 14",0.17340476493932866
2014-08-05,106.4972,106.4972,103.8058,104.1225,8072084,8072084,-2.6747,-2.504,104.6994,"Aug 5, 14",0.14401723675709896
2014-08-06,104.0725,105.7973,103.9891,104.7641,5137980,5137980,0.641602,0.616,104.9737,"Aug 6, 14",0.1510666397113437
2014-08-07,105.1474,105.5973,104.0141,104.6974,4650702,4650702,-0.066661,-0.064,104.7119,"Aug 7, 14",0.15033379186681736
2014-08-08,105.0474,106.6222,104.9157,106.5389,4738871,4738871,1.8415,1.759,105.9229,"Aug 8, 14",0.17056676496569795
2014-08-11,106.7888,107.2138,106.2722,106.4139,3466541,3466541,-0.124984,-0.117,106.6427,"Aug 11, 14",0.16919336195871446
2014-08-12,105.9389,106.0556,105.2057,105.8973,4944155,4944155,-0.516615,-0.485,105.6356,"Aug 12, 14",0.16351736201145317
2014-08-13,106.3556,106.8555,105.714,106.3222,3518236,3518236,0.424956,0.401,106.2175,"Aug 13, 14",0.16818583351279134
2014-08-14,106.3889,106.4056,105.4307,105.7889,4523969,4523969,-0.533277,-0.502,105.8013,"Aug 14, 14",0.16232634692379708
2014-08-15,106.2343,106.5419,105.6125,105.9654,5754674,5754674,0.176484,0.167,106.0373,"Aug 15, 14",0.1642655919696578
2014-08-18,106.1083,106.3772,105.5705,106.1335,4630044,4630044,0.168067,0.159,105.8588,"Aug 18, 14",0.16611254433344913
2014-08-19,106.4864,107.31,106.3436,107.2511,3893506,3893506,1.1176,1.053,107.0521,"Aug 19, 14",0.17839186593828696
2014-08-20,106.9318,107.2259,106.5369,107.1335,3230292,3230292,-0.117646,-0.11,106.9002,"Aug 20, 14",0.17709976838931696
2014-08-21,107.2932,107.7133,106.873,107.5032,2675933,2675933,0.369746,0.345,107.5012,"Aug 21, 14",0.1811617451227714
2014-08-22,106.7385,107.1419,106.2764,106.8142,3237050,3237050,-0.689071,-0.641,106.7461,"Aug 22, 14",0.17359154774827837
2014-08-25,107.2007,107.6209,107.0411,107.4276,2645710,2645710,0.613441,0.574,107.4072,"Aug 25, 14",0.1803311109841477
2014-08-26,107.6125,108.1587,107.5116,107.7721,2832412,2832412,0.344536,0.321,107.8958,"Aug 26, 14",0.1841162096713941
2014-08-27,107.9066,108.2511,107.7217,108.0999,2767034,2767034,0.327727,0.304,108.0651,"Aug 27, 14",0.1877178217169077
2014-08-28,107.7974,108.3184,107.7721,108.1923,2409000,2409000,0.092436,0.086,108.1332,"Aug 28, 14",0.18873304121966988
2014-08-29,108.4024,108.8478,107.9822,108.7805,3523273,3523273,0.588229,0.544,108.5477,"Aug 29, 14",0.19519572640933136
2014-09-02,108.5705,108.7217,106.7722,107.1755,4749550,4749550,-1.605,-1.475,107.3929,"Sep 2, 14",0.17756123179966343
2014-09-03,107.9402,108.3016,107.2848,107.4444,3846795,3846795,0.268906,0.251,107.7195,"Sep 3, 14",0.18051569634828632
2014-09-04,107.7385,107.9486,106.0495,106.5537,5199719,5199719,-0.890749,-0.829,106.8927,"Sep 4, 14",0.17072937588172488
2014-09-05,106.8478,107.0915,106.0159,107.0579,5038730,5038730,0.5042,0.473,106.733,"Sep 5, 14",0.1762691342506934
2014-09-08,106.4528,106.5116,105.6243,106.0579,4209166,4209166,-0.999992,-0.934,106.0292,"Sep 8, 14",0.16528191019482558
2014-09-09,104.6125,105.7049,104.4192,105.1923,6729901,6729901,-0.865539,-0.816,105.1086,"Sep 9, 14",0.15577136905206637
2014-09-10,104.5873,104.8225,103.3688,104.436,10949804,10949804,-0.756297,-0.719,103.9085,"Sep 10, 14",0.14746173149861358
2014-09-11,103.5957,104.2596,102.8646,104.0579,6570215,6570215,-0.378147,-0.362,103.7411,"Sep 11, 14",0.1433074620830899
2014-09-12,103.8142,103.915,102.6966,103.0747,4924475,4924475,-0.983187,-0.945,103.1963,"Sep 12, 14",0.1325048233913607
2014-09-15,102.8142,104.8562,102.5705,104.4024,5445646,5445646,1.3277,1.288,104.0371,"Sep 15, 14",0.14709256077033633
2014-09-16,104.2512,105.6125,103.873,105.0075,6592111,6592111,0.605035,0.58,105.0298,"Sep 16, 14",0.15374093004654188
2014-09-17,105.1503,105.4528,104.5789,104.8058,4583452,4583452,-0.201679,-0.192,105.0033,"Sep 17, 14",0.15152480695447346
2014-09-18,104.915,105.0747,104.0747,104.3184,4691243,4691243,-0.48739,-0.465,104.4156,"Sep 18, 14",0.14616963394964338
2014-09-19,104.9907,105.6293,104.7428,104.873,10089985,10089985,0.554616,0.532,105.094,"Sep 19, 14",0.15226314841102778
2014-09-22,104.7049,104.9738,103.7554,103.7722,5850510,5850510,-1.1008,-1.05,104.01,"Sep 22, 14",0.14016841217032838
2014-09-23,103.8058,104.1839,103.2428,103.4108,5620724,5620724,-0.36134,-0.348,103.6142,"Sep 23, 14",0.13619762939653773
2014-09-24,103.4192,103.4192,101.5537,102.8562,8009122,8009122,-0.554616,-0.536,102.4069,"Sep 24, 14",0.1301041149351535
2014-09-25,102.6882,103.0327,101.4109,101.4109,6466253,6466253,-1.4454,-1.405,101.8208,"Sep 25, 14",0.11422428000720768
2014-09-26,101.3016,102.5537,100.8562,102.0747,5506425,5506425,0.66386,0.655,101.8948,"Sep 26, 14",0.12151759933549285
2014-09-29,101.4445,101.4613,100.1167,101.3016,6794683,6794683,-0.773103,-0.757,100.8973,"Sep 29, 14",0.11302337641790126
2014-09-30,101.268,101.268,99.7134,100.268,8385747,8385747,-1.0336,-1.02,100.3391,"Sep 30, 14",0.10166698163375634
2014-10-01,99.831,100.2932,98.6378,98.8647,8034916,8034916,-1.4033,-1.4,99.3803,"Oct 1, 14",0.08624861011615699
2014-10-02,98.6462,99.0747,97.5874,98.4109,8171219,8171219,-0.453778,-0.459,98.3773,"Oct 2, 14",0.08126260783960416
2014-10-03,99.2932,99.2932,97.8143,98.9151,6298350,6298350,0.504199,0.512,98.7481,"Oct 3, 14",0.08680236620857269
2014-10-06,99.0831,100.0412,98.5537,99.2344,5410741,5410741,0.319321,0.323,99.1822,"Oct 6, 14",0.09031058684961128
2014-10-07,98.7134,99.5201,97.4781,97.4949,7309332,7309332,-1.7395,-1.753,98.3005,"Oct 7, 14",0.07119831060442926
2014-10-08,97.3353,99.3689,96.7638,99.1168,9523621,9523621,1.6218,1.664,98.0981,"Oct 8, 14",0.08901848930064127
2014-10-09,98.3353,98.3857,95.9991,96.226,11489228,11489228,-2.8907,-2.916,96.84,"Oct 9, 14",0.057256621999938535
2014-10-10,96.3857,97.2512,94.8563,95.705,9258246,9258246,-0.521,-0.541,95.996,"Oct 10, 14",0.05153227826683138
2014-10-13,95.4193,96.2933,93.9908,94.142,7803960,7803960,-1.563,-1.633,95.0408,"Oct 13, 14",0.034359247067509924
2014-10-14,94.621,94.9991,91.6799,92.2513,11541488,11541488,-1.8907,-2.008,93.2302,"Oct 14, 14",0.013585702545080654
2014-10-15,91.2345,92.016,89.621,91.8227,15279216,15279216,-0.428569,-0.465,90.9858,"Oct 15, 14",0.008876578314735666
2014-10-16,90.7219,93.545,90.0832,93.3269,11908643,11908643,1.5042,1.638,92.3929,"Oct 16, 14",0.025403560739572038
2014-10-17,93.9319,94.7386,93.0496,93.9487,10897892,10897892,0.621844,0.666,93.9883,"Oct 17, 14",0.03223541665751074
2014-10-20,93.7218,94.3482,93.2513,93.6882,8830023,8830023,-0.260503,-0.277,93.648,"Oct 20, 14",0.029373244790957088
2014-10-21,95.1084,96.7806,94.8823,96.7134,8904866,8904866,3.0252,3.229,95.9741,"Oct 21, 14",0.06261179500476845
2014-10-22,96.8059,97.6798,95.7218,95.7975,7211577,7211577,-0.915959,-0.947,96.6099,"Oct 22, 14",0.05254859649199917
2014-10-23,97.4781,98.5874,96.5958,97.6378,7195681,7195681,1.8403,1.921,97.8013,"Oct 23, 14",0.07276838492201274
2014-10-24,97.6378,97.6966,96.2428,97.4025,5508970,5508970,-0.235292,-0.241,97.1187,"Oct 24, 14",0.0701830911016671
2014-10-27,96.1168,96.9487,95.3437,96.6546,6721122,6721122,-0.747894,-0.768,96.4075,"Oct 27, 14",0.06196574623028352
2014-10-28,97.621,98.5453,96.7722,98.4277,7274132,7274132,1.7731,1.834,97.7667,"Oct 28, 14",0.08144719320374277
2014-10-29,99.1588,99.9403,97.5621,98.4361,6873675,6873675,0.008405,0.009,98.8626,"Oct 29, 14",0.081539485885812
2014-10-30,97.6294,98.5285,97.1168,98.4865,5174430,5174430,0.050418,0.051,97.9379,"Oct 30, 14",0.08209324197822786
2014-10-31,99.4529,100.9823,97.8058,100.7974,10671453,10671453,2.3109,2.346,99.8306,"Oct 31, 14",0.10748361804893274
2014-11-03,100.6966,100.8142,97.8647,98.1336,10341474,10341474,-2.6638,-2.643,99.1184,"Nov 3, 14",0.07821585060891205
2014-11-04,97.4697,97.4949,96.4655,96.9487,9585771,9585771,-1.1849,-1.207,96.9061,"Nov 4, 14",0.06519708882511425
2014-11-05,98.5453,98.5705,96.5201,98.3605,6603319,6603319,1.4118,1.456,97.7134,"Nov 5, 14",0.08070885174718846
2014-11-06,98.2344,99.621,97.7806,99.6041,6383773,6383773,1.2437,1.264,98.9626,"Nov 6, 14",0.09437256358306571
2014-11-07,99.789,100.6125,99.4613,99.831,7366568,7366568,0.226891,0.228,99.932,"Nov 7, 14",0.09686556472134213
2014-11-10,100.4865,100.5621,98.5789,99.0915,6114563,6114563,-0.739492,-0.741,99.2204,"Nov 10, 14",0.08874051253202779
2014-11-11,99.1168,99.7204,98.5705,99.5285,3957455,3957455,0.436972,0.441,99.3131,"Nov 11, 14",0.093541929444442
2014-11-12,99.0411,99.7554,98.6378,98.8647,4923889,4923889,-0.663858,-0.667,99.0931,"Nov 12, 14",0.08624861011615699
2014-11-13,98.3941,98.7134,97.1756,97.8563,11019889,11019889,-1.0084,-1.02,97.9755,"Nov 13, 14",0.07516909337821993
2014-11-14,98.1276,98.6789,97.8901,98.6535,4891687,4891687,0.797187,0.815,98.4213,"Nov 14, 14",0.08392810839555766
2014-11-17,98.3481,98.5093,97.7629,98.17,5713725,5713725,-0.483429,-0.49,98.1547,"Nov 17, 14",0.07861578556454564
2014-11-18,98.3566,98.9164,97.746,97.9325,5677322,5677322,-0.237474,-0.242,98.1691,"Nov 18, 14",0.07600631985127705
2014-11-19,98.3566,98.9588,97.5933,98.7807,4270319,4270319,0.84812,0.866,98.4763,"Nov 19, 14",0.08532568329546407
2014-11-20,98.5177,99.6288,98.5177,99.4931,5272801,5272801,0.712421,0.721,99.1563,"Nov 20, 14",0.09315298171286433
2014-11-21,100.7483,100.8501,99.8493,100.5702,7361563,7361563,1.0771,1.083,100.4631,"Nov 21, 14",0.1049873207434396
2014-11-24,100.1885,100.5702,99.3574,99.7306,5807601,5807601,-0.839638,-0.835,99.7481,"Nov 24, 14",0.09576244742613292
2014-11-25,99.9087,99.9256,98.0722,98.5093,6671395,6671395,-1.2213,-1.225,98.7019,"Nov 25, 14",0.08234375068670154
2014-11-26,98.4414,98.6763,97.5509,97.6272,6715848,6715848,-0.882046,-0.895,97.8588,"Nov 26, 14",0.07265192034702057
2014-11-28,94.6418,94.7267,91.9618,92.3349,11935566,11935566,-5.2923,-5.421,92.6067,"Nov 28, 14",0.01450423447615125
2014-12-01,92.7675,95.4051,92.1738,94.7606,13400104,13400104,2.4256,2.627,94.1215,"Dec 1, 14",0.041155943868469776
2014-12-02,94.3704,97.1608,94.0507,96.7028,8548700,8548700,1.9422,2.05,96.0899,"Dec 2, 14",0.062495330429776286
2014-12-03,97.3134,97.3813,95.9649,96.4399,8058904,8058904,-0.262918,-0.272,96.5715,"Dec 3, 14",0.059606789225488614
2014-12-04,95.9055,95.9055,94.1499,95.227,8242715,8242715,-1.2128,-1.258,94.9183,"Dec 4, 14",0.04628038516812662
2014-12-05,94.8115,95.2355,93.8955,94.0312,7663357,7663357,-1.1958,-1.256,94.4782,"Dec 5, 14",0.033141862642119796
2014-12-08,93.2,93.2424,90.2486,90.5793,13809036,13809036,-3.4519,-3.671,91.0096,"Dec 8, 14",-0.004784936076330338
2014-12-09,90.045,91.7249,90.0111,90.7574,11059408,11059408,0.178106,0.197,90.8294,"Dec 9, 14",-0.00282811147198027
2014-12-10,90.0874,90.1129,87.4158,88.934,15073426,15073426,-1.8235,-2.009,88.2988,"Dec 10, 14",-0.022862215815449758
2014-12-11,89.0273,90.978,88.459,88.9764,10293571,10293571,0.042406,0.048,89.6453,"Dec 11, 14",-0.022396357515480955
2014-12-12,88.001,88.5014,86.8222,86.8306,12013618,12013618,-2.1457,-2.412,87.5766,"Dec 12, 14",-0.045972742894562095
2014-12-15,87.4667,88.1283,85.1641,85.5415,13144238,13144238,-1.2891,-1.485,86.4087,"Dec 15, 14",-0.060136373424981376
2014-12-16,85.2362,88.6031,84.9393,86.2539,12722183,12722183,0.712422,0.833,86.8988,"Dec 16, 14",-0.052309075007581106
2014-12-17,86.661,90.4012,86.5168,89.9178,13360021,13360021,3.6639,4.248,89.171,"Dec 17, 14",-0.012052984789286954
2014-12-18,91.6056,92.4706,89.4683,92.4706,13533046,13533046,2.5528,2.839,91.2972,"Dec 18, 14",0.015995200780532515
2014-12-19,92.8947,95.8038,92.0211,95.7783,15723273,15723273,3.3077,3.577,93.6879,"Dec 19, 14",0.05233764179012653
2014-12-22,95.2949,95.8284,94.2008,95.015,9433516,9433516,-0.76331,-0.797,94.794,"Dec 22, 14",0.0439510936682826
2014-12-23,95.6341,97.0675,95.261,96.6434,8091980,8091980,1.6284,1.714,96.4605,"Dec 23, 14",0.06184268932085778
2014-12-24,96.3974,96.803,95.0489,96.2363,4538653,4538653,-0.407096,-0.421,95.9604,"Dec 24, 14",0.05736979040771398
2014-12-26,96.6264,96.9826,95.6809,96.0497,4380437,4380437,-0.186588,-0.194,96.2895,"Dec 26, 14",0.05531957439888906
2014-12-29,96.2109,97.0081,95.6511,96.1091,6042973,6042973,0.059369,0.062,96.3505,"Dec 29, 14",0.05597221550780757
2014-12-30,95.7783,96.389,95.1168,95.931,5659510,5659510,-0.178105,-0.185,95.8496,"Dec 30, 14",0.0540153909034575
2014-12-31,94.6927,96.0972,94.5909,95.1422,6411795,6411795,-0.788753,-0.822,95.3566,"Dec 31, 14",0.045348668568189004
2015-01-02,94.6758,95.8377,94.0142,95.4815,5907276,5907276,0.339248,0.357,95.141,"Jan 2, 15",0.0490766336903449
2015-01-05,94.1075,94.3111,91.1221,91.6649,11758103,11758103,-3.8165,-3.997,92.0989,"Jan 5, 15",0.0071427943587197805
2015-01-06,91.4868,92.4622,90.3079,91.6225,11591591,11591591,-0.042406,-0.046,91.55,"Jan 6, 15",0.006676936058750977
2015-01-07,92.6572,93.0601,91.1815,91.5462,10353817,10353817,-0.076333,-0.083,91.9417,"Jan 7, 15",0.005838610863288224
2015-01-08,92.6063,93.6665,92.106,93.6411,8650761,8650761,2.0949,2.288,93.2565,"Jan 8, 15",0.02885574653792571
2015-01-09,93.4121,93.4799,91.3189,91.7752,9584510,9584510,-1.8659,-1.993,92.1408,"Jan 9, 15",0.00835468517208195
2015-01-12,91.1476,91.1476,89.5277,89.7991,8912332,8912332,-1.9761,-2.153,90.0426,"Jan 12, 15",-0.01335716828471851
2015-01-13,90.6811,91.3087,87.5176,88.3742,13277742,13277742,-1.4248,-1.587,88.9411,"Jan 13, 15",-0.029012863841924526
2015-01-14,87.5261,88.5523,86.3642,88.1198,14116923,14116923,-0.254437,-0.288,87.4409,"Jan 14, 15",-0.03180801364173735
2015-01-15,88.5523,89.0018,86.9579,87.0766,9664562,9664562,-1.0432,-1.184,87.5376,"Jan 15, 15",-0.04326988577681866
2015-01-16,86.907,89.1715,86.907,89.1545,12604555,12604555,2.0779,2.386,88.4552,"Jan 16, 15",-0.020439532911130886
2015-01-20,88.6795,90.3927,88.0435,90.2995,10406775,10406775,1.145,1.284,89.5314,"Jan 20, 15",-0.007859161367162255
2015-01-21,90.5709,91.8261,90.1977,91.7328,8271024,8271024,1.4333,1.587,91.3393,"Jan 21, 15",0.007888826872113145
2015-01-22,92.2417,92.547,90.7405,92.3774,7471142,7471142,0.644572,0.703,91.6336,"Jan 22, 15",0.014971191498525521
2015-01-23,91.7837,92.2332,90.52,90.6217,7984439,7984439,-1.7556,-1.9,91.2942,"Jan 23, 15",-0.004319077776361535
2015-01-26,90.9355,92.742,90.1722,92.3434,7670519,7670519,1.7217,1.9,91.9344,"Jan 26, 15",0.014597625880626105
2015-01-27,91.6904,92.2858,91.2833,91.8176,6388680,6388680,-0.525833,-0.569,91.8362,"Jan 27, 15",0.008820543472050753
2015-01-28,91.7328,91.7413,87.7127,87.9586,10526500,10526500,-3.859,-4.203,89.3182,"Jan 28, 15",-0.03357915415954317
2015-01-29,88.4081,88.7389,86.22,87.3565,13994381,13994381,-0.602163,-0.685,87.0379,"Jan 29, 15",-0.04019456176358128
2015-01-30,86.1691,87.594,83.8622,86.9579,20584736,20584736,-0.398619,-0.456,85.9535,"Jan 30, 15",-0.044574069272250216
2015-02-02,88.1876,90.0111,87.331,89.9517,11537611,11537611,2.9939,3.443,88.599,"Feb 2, 15",-0.011680517893793005
2015-02-03,91.3426,93.3866,91.3172,92.8947,14266747,14266747,2.943,3.272,92.4896,"Feb 3, 15",0.020654882502626017
2015-02-04,92.0127,92.6827,91.0814,91.8939,10176015,10176015,-1.0008,-1.077,91.7822,"Feb 4, 15",0.009658868667513506
2015-02-05,92.9286,93.3866,92.0805,92.7081,7533342,7533342,0.814195,0.886,92.7394,"Feb 5, 15",0.018604666493801096
2015-02-06,93.005,93.6835,92.5385,92.9626,7655453,7655453,0.254437,0.274,93.1281,"Feb 6, 15",0.021400915016019383
2015-02-09,93.1576,94.5655,92.9965,93.658,6402999,6402999,0.695459,0.748,93.9393,"Feb 9, 15",0.029041430624469948
2015-02-10,93.7343,93.8192,91.6693,93.446,7033704,7033704,-0.212031,-0.226,92.808,"Feb 10, 15",0.02671213912462593
2015-02-11,92.4282,93.446,91.843,93.2764,8662041,8662041,-0.169623,-0.182,92.7894,"Feb 11, 15",0.024848705924750716
2015-02-12,94.4497,95.1092,94.0557,94.9464,6618029,6618029,1.6701,1.79,94.6678,"Feb 12, 15",0.043197370098050025
2015-02-13,95.3661,96.6422,95.152,96.5908,7494358,7494358,1.6444,1.732,96.159,"Feb 13, 15",0.06126476133551915
2015-02-17,96.1883,96.7193,95.5117,96.2654,7097331,7097331,-0.325453,-0.337,96.1237,"Feb 17, 15",0.05768951862773973
2015-02-18,95.2805,95.623,94.5268,94.5867,6920274,6920274,-1.6786,-1.744,94.9299,"Feb 18, 15",0.039245265605154324
2015-02-19,92.6683,93.8502,91.8461,92.7967,9721100,9721100,-1.79,-1.892,92.9586,"Feb 19, 15",0.01957813454515098
2015-02-20,92.8653,93.2421,92.0688,93.0109,7610626,7610626,0.214112,0.231,92.698,"Feb 20, 15",0.021931597937917928
2015-02-23,92.3171,92.9252,91.9403,92.3771,6723971,6723971,-0.633775,-0.681,92.3348,"Feb 23, 15",0.014967895331308807
2015-02-24,92.4028,92.7025,91.9317,92.4627,5708397,5708397,0.085645,0.093,92.3734,"Feb 24, 15",0.01590840171049109
2015-02-25,92.5998,93.165,92.2914,92.9937,4806459,4806459,0.531002,0.574,92.8283,"Feb 25, 15",0.021742617684156976
2015-02-26,92.4028,92.4285,91.298,91.6919,5903095,5903095,-1.3018,-1.4,91.7406,"Feb 26, 15",0.007439449408228223
2015-02-27,92.0859,92.2657,91.2723,91.3665,6396479,6396479,-0.325453,-0.355,91.5129,"Feb 27, 15",0.0038642067004488077
2015-03-02,91.0581,91.0753,89.8677,90.6984,7343708,7343708,-0.668031,-0.731,90.4772,"Mar 2, 15",-0.0034763576912764447
2015-03-03,90.6813,90.9682,89.7646,90.0647,6901215,6901215,-0.633778,-0.699,90.2915,"Mar 3, 15",-0.010438961575479943
2015-03-04,90.4758,90.4758,89.448,90.0647,5784901,5784901,0,0,89.8884,"Mar 4, 15",-0.010438961575479943
2015-03-05,89.9362,90.1931,89.3538,89.6964,5156898,5156898,-0.368272,-0.409,89.8222,"Mar 5, 15",-0.014485556195256124
2015-03-06,89.2596,89.5165,88.356,88.6858,7213295,7213295,-1.0106,-1.127,88.8417,"Mar 6, 15",-0.025589244826116124
2015-03-09,88.7286,90.4672,88.6429,89.0283,7506197,7506197,0.342582,0.386,89.582,"Mar 9, 15",-0.021826120586981374
2015-03-10,88.8913,89.5422,87.641,88.1376,10679023,10679023,-0.890711,-1,88.3321,"Mar 10, 15",-0.03161244105354281
2015-03-11,88.6601,88.977,87.7437,88.6772,8440653,8440653,0.539564,0.612,88.4481,"Mar 11, 15",-0.0256837349529966
2015-03-12,89.2596,89.508,87.6152,87.718,5900575,5900575,-0.959227,-1.082,88.2904,"Mar 12, 15",-0.03622268026738498
2015-03-13,87.2212,87.2212,86.2106,87.0328,8345174,8345174,-0.685163,-0.781,86.617,"Mar 13, 15",-0.04375112619046572
2015-03-16,86.8787,88.446,86.5018,88.3261,6780238,6780238,1.2932,1.486,87.6944,"Mar 16, 15",-0.029541349319011825
2015-03-17,87.6152,88.6815,87.4439,88.3603,7097520,7097520,0.034258,0.039,88.0622,"Mar 17, 15",-0.02916558625630116
2015-03-18,87.8807,91.5378,87.6752,91.3836,11059731,11059731,3.0233,3.422,89.9652,"Mar 18, 15",0.004052088231804139
2015-03-19,90.0133,90.2702,89.6279,89.7135,7841872,7841872,-1.6701,-1.828,89.8866,"Mar 19, 15",-0.014297674663900792
2015-03-20,90.176,91.8632,90.0218,91.6662,14064856,14064856,1.9527,2.177,91.2716,"Mar 20, 15",0.007157077749992414
2015-03-23,92.0773,92.2315,90.7156,90.7156,6807745,6807745,-0.950664,-1.037,91.1811,"Mar 23, 15",-0.0032873774375156463
2015-03-24,90.7156,90.9468,89.2082,89.2425,6677767,6677767,-1.4731,-1.624,89.6674,"Mar 24, 15",-0.019472657194214427
2015-03-25,89.6364,90.9511,89.3538,90.5014,9169445,9169445,1.259,1.411,90.394,"Mar 25, 15",-0.0056408408302824386
2015-03-26,91.0239,91.2294,89.2082,90.1417,7276931,7276931,-0.35971,-0.397,90.0731,"Mar 26, 15",-0.00959294532317814
2015-03-27,89.9191,89.9191,88.7885,89.311,5830340,5830340,-0.830761,-0.922,89.3242,"Mar 27, 15",-0.01872003234638748
2015-03-30,89.9019,91.8204,89.9019,91.5549,7172401,7172401,2.2439,2.512,91.1928,"Mar 30, 15",0.0059341997125743244
2015-03-31,90.4586,90.844,89.8249,89.9105,7254082,7254082,-1.6444,-1.796,90.2048,"Mar 31, 15",-0.012133191524894798
2015-04-01,90.5871,90.9725,89.4994,89.7478,7347231,7347231,-0.162725,-0.181,90.0104,"Apr 1, 15",-0.013920812878784505
2015-04-02,89.4566,90.5099,89.1397,90.1674,5123901,5123901,0.419664,0.468,90.0167,"Apr 2, 15",-0.009310573664942331
2015-04-06,90.8098,92.3771,90.116,91.572,6723967,6723967,1.4046,1.558,91.609,"Apr 6, 15",0.006122081243929656
2015-04-07,91.6148,93.4305,91.3151,92.9595,8535966,8535966,1.3875,1.515,92.7782,"Apr 7, 15",0.021366854621446312
2015-04-08,93.2335,93.2849,91.2294,91.3493,7894791,7894791,-1.6101,-1.732,91.7876,"Apr 8, 15",0.0036752264466878527
2015-04-09,91.4692,91.8461,90.9383,91.5977,5760463,5760463,0.248374,0.272,91.4728,"Apr 9, 15",0.0064044529021654644
2015-04-10,92.0431,92.2058,91.4778,91.5635,5012178,5012178,-0.034259,-0.037,91.7408,"Apr 10, 15",0.006028689839454802
2015-04-13,91.9403,92.4113,91.1609,91.2123,4307219,4307219,-0.351146,-0.384,91.5723,"Apr 13, 15",0.0021699767510339543
2015-04-14,92.24,93.4304,91.8632,93.2164,7262725,7262725,2.0041,2.197,92.9327,"Apr 14, 15",0.024189472481398622
2015-04-15,93.8587,94.8008,93.6789,94.561,6703965,6703965,1.3446,1.442,94.4382,"Apr 15, 15",0.03896289394691867
2015-04-16,94.1242,95.015,93.3534,94.3469,5904249,5904249,-0.214115,-0.226,94.2105,"Apr 16, 15",0.03661052927655734
2015-04-17,93.6618,93.9444,92.7197,93.4476,6548736,6548736,-0.899275,-0.953,93.3386,"Apr 17, 15",0.02672971868311528
2015-04-20,93.8416,95.6744,93.8245,94.4583,7148830,7148830,1.0106,1.081,94.8269,"Apr 20, 15",0.0378345060363809
2015-04-21,94.2527,94.8437,93.6189,93.9786,5674862,5674862,-0.479615,-0.508,94.0657,"Apr 21, 15",0.03256393465678117
2015-04-22,94.2527,94.5867,93.5333,93.7817,5643072,5643072,-0.196984,-0.21,93.8589,"Apr 22, 15",0.030400550240180794
