index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
135,90.1224,90.2639,89.7774,90.2374,5239445,5239445,0.247662,0.275,90.0775
136,90.4055,90.6089,89.1583,89.4856,6986145,6986145,-0.75183,-0.833,89.7506
137,90.1489,90.8565,89.9986,90.8389,5981073,5981073,1.3533,1.512,90.5674
138,90.8654,91.0688,90.2374,91.0688,5670017,5670017,0.229973,0.253,90.7778
139,90.9892,91.3696,90.8389,91.29,5183142,5183142,0.221126,0.243,91.1632
140,91.3961,92.3602,91.3961,92.1568,8357633,8357633,0.866817,0.95,92.1792
141,92.2814,92.6376,91.6937,91.8094,5076573,5076573,-0.347337,-0.377,92.0785
142,92.2992,92.4417,91.8005,91.9252,3678216,3678216,0.115764,0.126,91.9755
143,92.1389,92.3615,91.8718,92.1122,3512447,3512447,0.187002,0.203,92.1013
144,92.2547,92.3615,91.6402,91.9163,4786441,4786441,-0.195907,-0.213,91.849
145,91.6313,91.8896,91.4621,91.6759,3485694,3485694,-0.240432,-0.262,91.6632
146,91.8094,92.3972,91.7265,92.3704,5287778,5287778,0.694581,0.758,92.1848
147,91.9875,92.3524,91.7382,92.041,4644820,4644820,-0.32948,-0.357,91.9653
148,92.4506,92.6999,92.2013,92.3972,4725840,4725840,0.356195,0.387,92.4371
149,92.602,92.6999,92.3972,92.4684,6147742,6147742,0.07124,0.077,92.5324
150,92.5396,92.9849,92.0232,92.9849,5750803,5750803,0.516484,0.559,92.6734
151,92.9849,93.1274,92.4595,92.6554,4900319,4900319,-0.329483,-0.354,92.7107
152,92.9671,92.9671,92.2102,92.4328,6006566,6006566,-0.222623,-0.24,92.4578
153,92.7801,93.8041,92.5753,93.4925,7406861,7406861,1.0597,1.146,93.3823
154,93.3055,93.4034,92.6998,93.1006,4835853,4835853,-0.391817,-0.419,93.078
155,93.0917,93.3277,92.5753,93.1274,5931020,5931020,0.026714,0.029,93.0169
156,93.1363,93.4212,92.9225,93.252,4525564,4525564,0.12467,0.134,93.2414
157,93.0472,94.3384,92.878,94.285,6081537,6081537,1.033,1.108,93.8843
158,94.285,94.9529,94.2138,94.561,6627848,6627848,0.276052,0.293,94.5474
159,94.5521,95.6474,94.4186,95.594,6628840,6628840,1.033,1.092,95.3224
160,96.0749,96.5023,95.8344,96.1639,13033621,13033621,0.569914,0.596,96.2008
161,96.1728,96.3955,95.9725,96.066,5790392,5790392,-0.097955,-0.102,96.0963
162,95.968,96.2619,95.4515,95.692,8108322,8108322,-0.374004,-0.389,95.8542
163,95.9057,96.8585,95.5851,96.7427,5892456,5892456,1.0508,1.098,96.4595
164,96.6448,96.6626,95.3447,95.3714,5691811,5691811,-1.3714,-1.418,95.692
165,95.6474,95.7187,94.57,95.3714,4467569,4467569,0,0,95.2585
166,94.7302,94.9707,94.4275,94.8727,6581602,6581602,-0.498672,-0.523,94.723
167,94.8371,95.4693,94.7926,94.9172,6822524,6822524,0.044523,0.047,95.056
168,94.374,94.6412,92.5664,92.878,12267373,12267373,-2.0392,-2.148,93.1168
169,92.6643,93.0917,91.943,92.4773,7566157,7566157,-0.40072,-0.431,92.5554
170,92.8157,93.6706,92.7266,93.6171,6856127,6856127,1.1398,1.233,93.2933
171,94.1069,94.3919,92.9359,93.3767,5016549,5016549,-0.24043,-0.257,93.5334
172,93.0205,93.0205,91.1327,91.1772,8409384,8409384,-2.1995,-2.356,91.7767
173,91.2128,93.5281,90.8656,93.4212,8336957,8336957,2.244,2.461,92.4668
174,93.1719,93.3767,90.6429,90.9011,10677257,10677257,-2.5201,-2.698,91.5397
175,91.1416,91.3019,90.1442,90.1442,9988521,9988521,-0.756912,-0.833,90.67
176,90.349,90.349,88.1762,88.2653,10341254,10341254,-1.8789,-2.084,89.2042
177,89.5209,89.8504,84.8992,86.3864,20808277,20808277,-1.8789,-2.129,87.0461
178,85.5315,87.9091,84.6855,87.4549,21905946,21905946,1.0686,1.237,86.8823
179,86.3507,87.2679,85.9322,86.1815,14575531,14575531,-1.2734,-1.456,86.429
180,86.8583,88.292,86.6535,87.8913,12281405,12281405,1.7097,1.984,87.6256
181,88.007,88.3365,87.5529,88.3365,7991982,7991982,0.445245,0.507,87.9515
182,88.8975,89.3873,88.4612,89.3695,7288282,7288282,1.033,1.169,88.9604
183,90.0285,90.6429,89.512,90.1353,9364649,9364649,0.765821,0.857,90.2297
184,91.0614,91.7026,90.7765,91.3909,7570675,7570675,1.2556,1.393,91.3224
185,91.6759,91.9786,91.013,91.8362,5973242,5973242,0.445246,0.487,91.5972
186,91.7827,92.8246,91.7516,92.6732,7044535,7044535,0.837058,0.911,92.5412
187,93.1006,93.3233,92.2191,93.3144,10347753,10347753,0.641153,0.692,92.7501
188,93.5014,94,93.3767,94,8188368,8188368,0.685679,0.735,93.6618
189,93.6527,95.3269,93.4212,95.318,9068343,9068343,1.3179,1.402,94.5296
190,96.1194,96.3331,95.5139,95.9769,10803709,10803709,0.658959,0.691,95.7969
191,96.0215,96.2797,95.0597,95.692,7084618,7084618,-0.284955,-0.297,95.5548
192,96.0749,96.8229,95.5851,96.7249,9349214,9349214,1.033,1.079,96.505
193,97.1078,97.2948,96.1283,96.903,6966795,6966795,0.1781,0.184,96.6886
194,97.001,97.3483,96.6626,97.0722,6200277,6200277,0.169192,0.175,96.9852
195,97.0633,97.09,96.1016,96.3509,6652571,6652571,-0.721296,-0.743,96.448
196,96.2352,96.9921,95.4604,96.903,7573288,7573288,0.552104,0.573,96.3857
197,96.9565,97.4195,96.6626,96.9832,6229047,6229047,0.080143,0.083,96.9687
198,96.7695,97.0633,96.5167,96.8407,4895939,4895939,-0.14248,-0.147,96.8298
199,97.1078,97.4997,96.6181,97.1257,4859955,4859955,0.284957,0.294,97.0306
200,96.9921,97.1168,96.1817,96.3153,5650746,5650746,-0.810343,-0.834,96.4701
201,96.1728,96.7873,95.8255,96.44,5232983,5232983,0.124668,0.129,96.4556
202,96.2886,97.1168,95.9235,96.9119,5407151,5407151,0.471959,0.489,96.9412
203,96.5736,96.8941,96.2619,96.8496,5217829,5217829,-0.062334,-0.064,96.598
204,96.6626,96.6804,95.8968,96.3331,8090667,8090667,-0.516483,-0.533,96.2275
205,97.4535,97.4535,96.4586,96.6737,8417378,8417378,0.340617,0.354,96.7644
206,96.7275,97.0054,95.5803,95.7954,9097994,9097994,-0.878362,-0.909,95.9786
207,95.885,96.0732,95.634,95.634,7367894,7367894,-0.161332,-0.168,95.8016
208,95.6968,96.127,95.5444,96.0912,5503702,5503702,0.457106,0.478,95.9566
209,96.4497,97.5342,96.1987,97.0233,5881239,5881239,0.932143,0.97,97.1258
210,96.7006,97.5279,96.2166,96.8261,5638779,5638779,-0.197187,-0.203,97.0169
211,96.7723,97.2743,96.3511,97.2563,6184380,6184380,0.430221,0.444,97.0467
212,97.2832,97.6865,96.4855,96.5483,8957411,8957411,-0.708071,-0.728,96.9126
213,96.8799,97.0681,96.2435,96.4049,6813598,6813598,-0.143405,-0.149,96.5345
214,96.378,97.4625,96.101,97.2563,6449739,6449739,0.851476,0.883,96.9942
215,97.1757,97.588,96.9251,97.2653,6500735,6500735,0.008963,0.009,97.3425
216,96.9964,97.2205,95.8043,96.844,7214300,7214300,-0.421257,-0.433,96.4518
217,96.4497,96.7634,95.1411,95.2218,9416414,9416414,-1.6223,-1.675,95.7796
218,94.8722,96.1763,94.433,95.652,7114640,7114640,0.430217,0.452,95.6834
219,95.5892,95.7864,93.5636,93.5995,8334704,8334704,-2.0525,-2.146,94.2519
220,93.9042,94.1641,92.8824,93.1782,12110559,12110559,-0.421258,-0.45,93.2251
221,92.748,94.2986,91.8696,92.1027,10212440,10212440,-1.0755,-1.154,92.8602
222,92.5598,93.6532,92.0489,93.2768,10207637,10207637,1.1741,1.275,92.8388
223,94.6661,95.7416,93.8773,95.7326,11756825,11756825,2.4558,2.633,94.8475
224,95.5713,96.2525,94.5585,94.6033,19154418,19154418,-1.1293,-1.18,95.1262
225,94.7288,95.7506,94.7109,95.6699,8124539,8124539,1.0666,1.127,95.4313
226,95.5982,95.8223,93.1424,93.465,10181076,10181076,-2.2049,-2.305,93.707
227,93.5547,94.4061,93.5547,93.7429,3420184,3420184,0.277847,0.297,93.9859
228,94.1731,94.7288,93.8325,94.1641,2951001,2951001,0.421258,0.449,94.2659
229,93.7877,94.7288,93.7608,94.4061,4273424,4273424,0.241997,0.257,94.4351
230,94.4868,94.8274,94.1641,94.433,4371735,4371735,0.02689,0.028,94.5025
231,94.6571,95.1052,93.6981,93.7249,6202118,6202118,-0.708069,-0.75,94.3045
232,94.1552,94.6033,93.3306,93.6801,5756961,5756961,-0.044814,-0.048,93.7758
233,93.6443,93.8684,92.929,93.0258,8079279,8079279,-0.65429,-0.698,93.3297
