index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
98,21.3045,21.3817,21.1671,21.21,18752284,18752284,-0.111632,-0.524,21.2449
99,21.1413,21.2443,21.0554,21.064,24301971,24301971,-0.145978,-0.688,21.1476
100,21.0812,21.2787,20.961,21.2272,22584002,22584002,0.163152,0.775,21.1821
101,21.1756,21.3002,21.0211,21.1671,19134751,19134751,-0.060109,-0.283,21.2339
102,21.1241,21.2744,21.0211,21.21,35000284,35000284,0.042935,0.203,21.9805
103,21.1842,21.3817,21.1413,21.3388,23996086,23996086,0.128804,0.607,21.3697
104,21.459,21.5621,21.2701,21.5363,34613220,34613220,0.197505,0.926,21.486
105,21.6055,21.7526,21.519,21.6574,30197226,30197226,0.121139,0.562,21.6452
106,21.7613,21.8478,21.744,21.7959,19598757,19598757,0.138443,0.639,21.7928
107,21.6315,21.8478,21.6055,21.8305,21293566,21293566,0.034611,0.159,21.7772
108,21.8132,21.8997,21.6834,21.6921,34622899,34622899,-0.138442,-0.634,21.7929
109,21.8218,22.0641,21.7526,22.0122,35610460,35610460,0.320145,1.476,21.9604
110,21.8478,22.0814,21.8218,22.0122,27278787,27278787,0,0,21.9853
111,22.0814,22.1939,22.0122,22.0814,20945929,20945929,0.069221,0.314,22.0935
112,22.1593,22.1939,21.9776,22.0122,19244308,19244308,-0.069221,-0.313,22.0503
113,21.9603,22.2199,21.943,22.2112,29495978,29495978,0.199011,0.904,22.1359
114,22.2631,22.54,22.2631,22.4794,40476713,40476713,0.268228,1.208,22.4781
115,22.3583,22.4967,22.129,22.1766,29570341,29570341,-0.302839,-1.347,22.3029
116,22.2372,22.4621,22.2112,22.4189,25465861,25465861,0.242271,1.092,22.3658
117,22.4016,22.4535,22.2545,22.367,20825966,20825966,-0.051916,-0.232,22.3554
118,22.4535,22.566,22.4189,22.4535,28735712,28735712,0.086527,0.387,22.4858
119,22.2545,22.315,22.1074,22.2199,28761335,28761335,-0.233621,-1.04,22.1981
120,22.3064,22.4102,22.2155,22.3497,21876611,21876611,0.129791,0.584,22.3365
121,22.3237,22.5141,22.2199,22.4708,28641293,28641293,0.121136,0.542,22.422
122,22.2631,22.4967,22.1247,22.4275,27686408,27686408,-0.043263,-0.193,22.3691
123,22.3929,22.5054,22.2285,22.2458,22444236,22444236,-0.181705,-0.81,22.3557
124,22.3497,22.3583,22.0382,22.1766,26124216,26124216,-0.06922,-0.311,22.1569
125,22.0468,22.0641,21.7786,21.8305,28226460,28226460,-0.346103,-1.561,21.9007
126,21.7526,21.8132,21.4584,21.6315,28609413,28609413,-0.19901,-0.912,21.6018
127,21.5796,21.8218,21.5104,21.7743,17252442,17252442,0.142767,0.66,21.7072
128,21.6488,21.7353,21.519,21.6055,21176784,21176784,-0.168727,-0.775,21.628
129,21.5709,21.8132,21.5017,21.5709,20990550,20990550,-0.03461,-0.16,21.6385
130,21.6401,21.7267,21.3633,21.5104,24123698,24123698,-0.060569,-0.281,21.5038
131,21.519,21.6834,21.4065,21.6574,21656527,21656527,0.147095,0.684,21.5625
132,21.7094,21.9516,21.6401,21.8305,25956067,25956067,0.173054,0.799,21.8417
133,21.8132,21.8651,21.6315,21.7613,21934971,21934971,-0.069219,-0.317,21.7418
134,21.7786,21.8651,21.5709,21.8045,43224570,43224570,0.043259,0.199,21.6924
135,21.5796,21.5796,21.0431,21.2335,63790214,63790214,-0.571072,-2.619,21.2406
136,21.3373,21.3373,20.9999,21.1383,33625941,33625941,-0.095176,-0.448,21.1758
137,21.1902,21.3373,21.1383,21.3113,27666914,27666914,0.173051,0.819,21.2631
138,21.3113,21.3633,21.2854,21.32,20348896,20348896,0.00865,0.041,21.3213
139,21.2421,21.4152,21.2162,21.3806,20229017,20229017,0.060571,0.284,21.3434
140,21.4152,21.5536,21.3892,21.5363,20881827,20881827,0.155747,0.728,21.4941
141,21.519,21.6055,21.32,21.3286,22453672,22453672,-0.207661,-0.964,21.4533
142,21.3719,21.493,21.3633,21.3719,19356815,19356815,0.043261,0.203,21.4083
143,21.3719,21.5709,21.346,21.4671,17053449,17053449,0.095177,0.445,21.4996
144,21.4498,21.5104,21.3806,21.4584,15753794,15753794,-0.008652,-0.04,21.4455
145,21.3719,21.545,21.32,21.5017,15506352,15506352,0.043263,0.202,21.4685
146,21.545,21.6228,21.4238,21.6228,17972307,17972307,0.121138,0.563,21.5616
147,21.5796,21.6272,21.4152,21.5277,19836085,19836085,-0.09518,-0.44,21.5097
148,21.5796,21.744,21.5623,21.6661,22043379,22043379,0.138443,0.643,21.6728
149,21.7007,21.7526,21.4844,21.5536,20268911,20268911,-0.112483,-0.519,21.6207
150,21.5104,21.6921,21.5104,21.6315,19865202,19865202,0.077873,0.361,21.6163
151,21.5709,21.7093,21.4671,21.5882,14189834,14189834,-0.043266,-0.2,21.5815
152,21.5277,21.6055,21.2854,21.5104,19076594,19076594,-0.077873,-0.361,21.5075
153,21.493,21.6315,21.493,21.5709,15738779,15738779,0.060569,0.282,21.5855
154,21.5623,21.8045,21.5017,21.7872,22106436,22106436,0.216315,1.003,21.7128
155,21.7699,21.8565,21.6921,21.7699,33197323,33197323,-0.017304,-0.079,21.7811
156,21.5882,21.7094,21.519,21.6834,33412035,33412035,-0.086527,-0.397,21.6087
157,21.6315,21.9906,21.6142,21.8218,31902713,31902713,0.138442,0.638,21.8426
158,21.7526,21.8997,21.6921,21.8089,25703284,25703284,-0.012979,-0.059,21.8407
159,21.7786,21.8651,21.7613,21.8218,15939969,15939969,0.012979,0.06,21.8326
160,21.8132,21.8911,21.6401,21.8045,47343687,47343687,-0.017306,-0.079,21.8007
161,21.7959,21.7959,21.5104,21.6055,21346828,21346828,-0.19901,-0.913,21.5998
162,21.519,21.6574,21.346,21.3719,20750887,20750887,-0.233619,-1.081,21.4436
163,21.3979,21.6661,21.3113,21.6142,19700375,19700375,0.242272,1.134,21.5332
164,21.5969,21.5969,21.1989,21.2335,27242027,27242027,-0.380715,-1.761,21.3003
165,21.1989,21.7094,21.1643,21.6315,29863678,29863678,0.398022,1.875,21.5238
166,21.3979,21.8045,21.3979,21.7353,28708554,28708554,0.103832,0.48,21.7105
167,21.7092,22.0143,21.6656,21.9446,36919335,36919335,0.209251,0.963,21.9155
168,21.9707,22.0143,21.744,21.8225,44916150,44916150,-0.12206,-0.556,21.8868
169,21.8399,21.8923,21.5784,21.8487,28334042,28334042,0.026154,0.12,21.8082
170,21.9794,22.1189,21.8312,22.0666,29038349,29038349,0.217965,0.998,22.0471
171,22.1015,22.1625,21.7615,21.8051,23953106,23953106,-0.261555,-1.185,21.903
